CongestionIndex,CoV
1.900110181,0.312652809
2.312981564,0.312254614
1.793226968,0.365644043
2.011076118,0.333410254
2.146129703,0.372265197
2.468769832,0.335291937
1.717925053,0.344391153
2.300913432,0.292562802
1.314696413,0.287629364
1.312039598,0.340301312
1.260001927,0.252335643
1.26829511,0.229663179
1.329603131,0.232627728
1.279889801,0.202142312
1.243023423,0.216349311
1.260351151,0.209153203
1.147708982,0.101065571
1.172991917,0.189136284
1.123784598,0.121066074
1.173404213,0.126223333
1.265811595,0.336952221
1.407322186,0.286505664
1.251586678,0.299680659
1.477815543,0.277157507
1.355990291,0.297414328
1.439759216,0.354433354
1.247893398,0.369281237
1.444111885,0.35464845
1.346144044,0.237240948
1.386046941,0.390563539
1.271052813,0.479658954
1.385518898,0.366602631
2.684289814,0.745191055
3.247912807,0.675990431
2.301265604,0.44731092
3.348913315,0.746808086
1.690878524,0.357005277
1.730347173,0.43029611
1.76752322,0.441696258
1.688183963,0.503388081
1.440456772,0.421551895
1.391423143,0.356074807
1.425138467,0.437690673
1.396578399,0.414767302
1.508450288,0.555696094
1.396400332,0.516274684
1.574663805,0.59137576
1.346173782,0.583157507
1.360952167,0.346640606
1.37096999,0.36724107
1.301753379,0.472595646
1.422038525,0.518407792
1.429578894,0.345388796
1.472950537,0.359891096
1.293300717,0.375765976
1.512441717,0.354089107
1.389974984,0.31607509
1.566630093,0.35359054
1.314419191,0.320863712
1.554067389,0.397257755
1.09771862,0.135223608
1.130110494,0.134231267
1.088578927,0.166882681
1.094490167,0.085990023
1.144158203,0.188668035
1.174197072,0.21307651
1.140184604,0.203005122
1.187409709,0.242997507
1.26087114,0.465763774
1.347164359,0.497364704
1.252636351,0.452004972
1.323402321,0.54151629
2.011638819,0.316556902
2.377245189,0.31188618
1.718093801,0.331460613
2.377568088,0.33088273
2.519866867,0.404480877
2.922610209,0.411261476
1.974148293,0.447660497
2.8804382,0.416663996
1.616584949,0.304948718
1.61618836,0.329116173
1.461879414,0.28500504
1.641066128,0.368358697
1.646311088,0.41628666
1.779928744,0.468044044
1.478815793,0.385156902
2.00564915,0.481411763
1.628934027,0.466531461
1.929818724,0.513319631
1.381636506,0.366335155
2.14270862,0.575535933
1.400162597,0.224195079
1.560220089,0.408039642
1.359983826,0.245889275
1.615765294,0.448290936
1.405548123,0.354145923
1.526088519,0.497942448
1.377449685,0.340947306
1.718481587,0.525853834
2.562853814,0.373669892
2.759067508,0.36366101
2.130423115,0.447738212
3.548087434,0.411136719
1.733458364,0.276087964
1.972883491,0.250139397
1.494227181,0.299276999
2.060386868,0.222263783
1.629877736,0.227479594
1.851385098,0.270374593
1.505020616,0.281828708
1.854465237,0.221325306
2.337352882,0.35797793
2.572729803,0.389244359
1.716660976,0.418310194
2.602343491,0.395266573
1.567933928,0.258101353
1.826567905,0.313602724
1.387149858,0.293819711
1.891636939,0.312675624
1.482402555,0.512528679
1.908650995,0.453861624
1.447055414,0.371962666
1.952209632,0.414537761
1.646841436,0.572934915
1.975748374,0.317486761
1.563985782,0.406290739
2.366507935,0.33786467
2.037815985,0.71162342
2.551651365,0.631868976
1.965223973,0.587147036
2.939006148,0.555248888
2.019781159,0.411529117
1.981477503,0.242499441
1.705898438,0.260775196
2.069918197,0.279393168
2.387771452,0.315775557
2.059735775,0.308784699
1.841526312,0.340104254
2.098718517,0.320567629
2.074334318,0.471336902
1.739864136,0.449625812
1.569281314,0.418878324
1.819282712,0.511502592
2.50058701,0.237010826
2.358700673,0.235718953
2.049533994,0.269530322
2.40727132,0.282746532
1.490776794,0.168099978
1.389475768,0.133652148
1.363135356,0.173684184
1.400963419,0.145205684
2.032602339,0.361302079
1.700909963,0.175058031
1.528604183,0.214407632
1.922409371,0.247051263
1.668713194,0.258282158
1.565700721,0.165764263
1.387389838,0.214089609
1.754351752,0.212768325
2.634944168,0.311712322
2.430994662,0.303989379
1.831935492,0.324144154
2.862992859,0.359776145
2.534115399,0.41659858
1.933327585,0.35690679
1.903910195,0.374928828
2.354886444,0.351259147
2.180175103,0.421214974
1.759507566,0.382751163
1.745371528,0.325808579
1.710995652,0.382602271
3.180654088,0.31439075
2.755624949,0.272110927
2.342557525,0.322165859
2.770659889,0.32573914
2.723582213,0.327202114
2.141357644,0.216642667
1.832926348,0.219235761
1.936482596,0.220013709
2.059454972,0.363822621
1.80637139,0.197566347
1.65263199,0.19525879
1.644373605,0.205749871
1.630546112,0.469391061
1.38608413,0.125330337
1.302900481,0.105818845
1.457793026,0.129363781
2.253634087,0.24927192
2.062267073,0.241564343
1.733945561,0.294975158
2.726778044,0.337886078
1.992106926,0.337880326
2.099114635,0.311327205
1.619445432,0.332182232
2.898678378,0.369469936
1.502997314,0.325715811
1.469834391,0.193547915
1.300917553,0.136525706
1.482351971,0.211077617
1.55326875,0.286057328
1.786850386,0.221191148
1.379598802,0.224839721
1.802784623,0.265559671
2.381828745,0.217247345
2.342476733,0.171055541
1.644151235,0.217224507
1.778798842,0.26073515
1.824410857,0.17540029
1.664622663,0.137893172
1.418111398,0.127916109
1.746889712,0.236953981
2.656666258,0.610845543
2.868895352,0.728519197
2.12590529,0.578083788
3.122763091,0.777872107
1.784764642,0.754396738
1.583886632,0.509074036
1.386956378,0.401937021
1.936671295,0.777434378
2.049604469,0.444079133
2.041342219,0.392659646
1.425212917,0.515243052
1.603731227,0.471992319
2.243575578,0.460795456
2.31533326,0.465477535
1.613928985,0.379676486
2.050171782,0.552369154
1.483316691,0.209797649
1.491205699,0.255868997
1.284074076,0.178792077
1.458834039,0.230063709
1.500773503,0.315167759
1.463521762,0.308391563
1.286087672,0.26195103
1.589899812,0.307124208
2.671764744,0.719816518
2.440865674,0.763467708
1.974918527,0.645161178
2.607183569,0.849575834
1.529083109,0.343862265
1.572960511,0.438723527
1.378703202,0.246698318
1.669873647,0.485873425
2.255648247,0.710626745
1.78396134,0.421259659
1.679483654,0.396729869
2.334560793,0.594708012
1.702137462,0.509785645
1.557834598,0.408321208
1.495041548,0.434709517
1.65631703,0.47397525
2.390049394,0.486813016
2.028552259,0.375022265
1.751887235,0.328842536
2.216809521,0.3789916
2.045084771,0.443231275
2.194513488,0.537351149
1.911313057,0.429124503
2.309033852,0.590521901
1.545856617,0.281426964
1.536865563,0.356059648
1.309046792,0.234729271
1.483431664,0.310815329
1.40823758,0.372651018
1.375749736,0.229753081
1.216065129,0.198141073
1.343506998,0.292330328
2.095449376,0.715420613
1.60428849,0.381534017
1.352478138,0.33688114
1.523770345,0.439939832
1.994904026,0.594176207
1.745345409,0.541677514
1.563086126,0.459744766
2.266754196,0.697220632
3.146103336,0.597487723
1.947601057,0.488497043
1.553599194,0.503884538
2.633982138,0.514006815
3.604749963,0.475529785
3.741313184,0.448897546
3.339350473,0.398614348
4.404675837,0.438047701
2.240921486,0.319922419
1.789940772,0.121228644
1.576291741,0.131332856
2.054328522,0.255795193
2.017511135,0.446449622
1.653324832,0.204888538
1.490951229,0.192573113
1.977810245,0.264244617
2.266175604,0.470672552
1.772937102,0.385594865
1.497167256,0.316289366
2.688569984,0.29032398
1.902969169,0.376257035
1.579959916,0.274295811
1.364932673,0.166048646
1.965650387,0.283441414
1.731005241,0.399840416
1.562708621,0.319808209
1.382532134,0.259259836
1.769865452,0.362422869
